KnapsackId,NumberOfItems,CpuTime,NodesVisited,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
345,15,0.0,122,false,false,true,true,false,false,false,true,false,false,false,false,false,true,true
346,15,0.0,13,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true
347,15,0.0,30,false,true,false,true,true,true,true,false,true,false,true,true,false,true,true
348,15,0.0,29,false,true,true,true,true,true,true,true,true,true,false,false,false,true,true
349,15,0.0,80,true,true,false,false,false,true,true,true,true,false,false,false,false,true,true
350,15,0.0,15,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
351,15,0.0,32,false,false,true,true,true,true,true,false,false,false,true,true,true,true,true
352,15,0.0,141,false,false,true,false,true,false,true,true,true,true,true,false,true,true,true
353,15,0.0,110,true,false,false,true,true,true,false,false,true,true,false,false,true,true,true
354,15,0.0,180,false,true,true,false,true,true,true,true,false,false,false,true,true,true,false
355,15,0.0,97,false,true,true,true,false,true,false,true,false,true,true,false,false,true,true
356,15,0.0,27,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true
357,15,0.0,5,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
358,15,0.0,68,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false
359,15,0.0,46,true,true,true,true,true,false,true,true,true,true,true,false,false,true,true
360,15,0.0,15,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
361,15,0.0,13,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true
362,15,0.0,29,false,false,true,true,true,false,true,true,true,true,true,false,true,false,true
363,15,0.0,24,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true
364,15,0.0,13,false,false,false,true,false,false,false,false,true,false,false,true,false,true,false
365,15,0.0,18,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
366,15,0.0,265,true,true,false,true,false,false,true,false,true,false,true,false,false,false,true
367,15,0.0,28,false,false,false,true,true,false,true,false,false,false,false,true,false,false,false
368,15,0.0,68,true,true,true,false,true,true,true,true,true,true,false,true,false,false,true
369,15,0.0,17,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true
370,15,0.0,48,false,true,false,false,true,false,true,true,true,false,true,false,false,false,true
371,15,0.0,25,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false
372,15,0.0,191,true,false,true,false,true,false,false,true,true,false,true,false,true,false,true
373,15,0.0,16,false,false,false,false,false,true,true,true,false,false,false,true,false,false,false
374,15,0.0,177,false,true,false,false,true,true,true,true,true,false,false,false,false,false,true
375,15,0.0,14,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false
376,15,0.0,15,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true
377,15,0.0,14,false,false,false,false,false,false,true,true,false,false,false,false,true,true,false
378,15,0.0,52,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true
379,15,0.0,15,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
380,15,0.0,52,true,true,true,false,false,false,true,true,true,true,false,true,false,true,true
381,15,0.0,61,true,true,true,false,false,true,false,false,true,true,true,false,false,true,true
382,15,0.0,57,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true
383,15,0.0,16,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true
384,15,0.0,15,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true
385,15,0.0,39,false,true,false,false,false,false,false,true,false,true,false,false,false,false,true
386,15,0.0,173,true,true,false,true,true,false,false,false,true,true,true,true,false,false,true
387,15,0.0,15,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
388,15,0.0,5,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true
389,15,0.0,256,false,false,true,true,true,true,false,true,false,false,false,true,true,true,true
390,15,0.0,349,false,false,true,true,false,false,false,true,true,false,true,false,true,false,true
391,15,0.0,64,false,true,false,false,true,false,true,false,false,true,true,false,false,false,false
392,15,0.015625,15,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
393,15,0.0,15,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true
394,15,0.0,138,true,false,true,false,true,false,true,false,true,true,true,false,false,true,false
395,15,0.0,107,true,false,true,false,false,false,true,true,true,false,true,false,true,false,true
396,15,0.0,90,true,true,true,false,false,false,true,true,true,false,false,true,true,true,false
397,15,0.0,44,true,false,true,false,false,false,true,false,false,false,false,true,false,false,false
398,15,0.0,47,false,true,false,false,true,false,false,false,true,false,true,false,false,false,false
399,15,0.0,14,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true
400,15,0.0,131,false,true,false,false,true,true,false,true,true,false,true,false,true,true,true
401,15,0.0,22,true,true,true,false,false,true,true,true,true,true,true,false,true,false,true
402,15,0.0,15,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
403,15,0.0,4,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false
404,15,0.0,15,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false
405,15,0.0,93,true,true,false,true,false,true,false,true,false,true,true,false,true,true,false
406,15,0.0,15,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false
407,15,0.0,16,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true
408,15,0.0,193,false,false,false,false,true,true,true,true,true,false,true,true,false,false,false
409,15,0.0,107,false,false,false,false,true,false,true,true,true,false,true,true,false,true,false
410,15,0.0,15,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
411,15,0.0,64,true,false,false,true,false,false,false,false,false,false,false,true,false,true,false
412,15,0.0,14,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true
413,15,0.0,15,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
414,15,0.0,175,false,false,false,true,false,false,false,true,true,true,false,true,true,true,true
415,15,0.0,177,true,true,false,true,true,true,true,false,true,false,true,false,true,false,true
416,15,0.0,13,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false
417,15,0.0,186,true,true,false,true,false,true,false,true,true,false,false,false,true,false,true
418,15,0.0,39,true,false,true,true,false,true,true,false,false,true,true,false,false,true,true
419,15,0.0,104,false,false,false,true,true,true,false,false,false,false,true,true,false,false,false
420,15,0.0,174,true,true,true,true,true,false,false,true,true,true,false,false,true,true,false
421,15,0.0,15,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
422,15,0.0,149,true,false,true,false,false,false,false,true,true,true,true,false,false,true,false
423,15,0.0,105,false,true,false,true,false,false,false,true,false,true,false,false,false,false,true
424,15,0.0,15,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
425,15,0.0,99,true,false,true,false,false,false,false,false,false,true,true,true,true,false,false
426,15,0.0,72,false,true,true,false,false,false,false,false,true,false,true,true,true,true,false
427,15,0.0,228,true,true,false,true,true,true,true,true,true,true,false,true,false,true,false
428,15,0.0,140,false,true,true,false,true,true,false,false,false,true,false,false,false,true,true
429,15,0.0,213,false,false,true,true,false,false,false,false,false,false,true,false,true,true,true
430,15,0.0,186,true,true,true,false,true,true,false,true,false,true,false,true,true,true,false
431,15,0.0,26,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true
432,15,0.0,45,false,true,true,true,false,false,true,true,false,false,false,true,false,true,true
433,15,0.0,12,false,false,false,false,true,false,true,false,false,false,true,false,true,false,false
434,15,0.0,74,true,true,true,true,false,true,true,true,true,false,false,true,true,false,true
435,15,0.0,75,false,false,false,false,true,true,false,true,false,true,true,true,false,true,false
436,15,0.0,171,true,true,false,true,false,true,true,false,true,true,false,true,true,false,false
437,15,0.0,15,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
438,15,0.0,17,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
439,15,0.0,63,false,false,true,false,true,true,false,true,true,true,true,true,false,false,true
440,15,0.0,191,false,true,false,true,true,true,false,false,true,false,true,true,false,false,true
441,15,0.0,15,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true
442,15,0.0,31,true,true,true,true,false,true,true,true,false,true,false,false,true,true,false
443,15,0.0,16,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
444,15,0.0,105,false,false,false,true,true,false,true,true,false,false,true,false,false,false,true
445,15,0.0,14,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true
446,15,0.0,104,false,false,false,false,false,true,false,true,false,true,true,false,false,false,false
447,15,0.0,60,false,false,true,false,false,false,false,false,false,true,true,false,true,false,true
448,15,0.0,85,true,true,true,true,false,false,true,false,true,true,true,false,false,true,true
449,15,0.0,5,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true
450,15,0.0,15,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
451,15,0.0,91,true,true,true,true,false,true,true,false,true,true,true,true,false,false,true
452,15,0.0,148,true,true,true,false,true,false,true,false,true,false,false,false,true,true,false
453,15,0.0,150,false,false,true,true,false,true,true,false,false,true,true,true,true,true,true
454,15,0.0,80,false,false,false,true,true,false,false,false,true,true,false,false,true,false,false
455,15,0.0,80,true,false,true,true,true,false,true,true,false,false,false,true,false,false,false
456,15,0.0,208,true,false,false,true,false,false,true,false,true,true,true,true,false,true,true
457,15,0.0,15,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true
458,15,0.0,152,false,false,false,false,true,false,true,true,false,true,false,true,true,true,true
459,15,0.0,84,true,true,true,false,true,true,false,true,false,false,true,false,false,true,false
460,15,0.0,77,false,false,false,true,true,true,false,true,true,true,true,true,false,true,false
461,15,0.0,142,false,true,false,true,false,true,false,false,false,false,true,true,false,false,false
462,15,0.0,15,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
463,15,0.0,3,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
464,15,0.0,15,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
465,15,0.0,119,true,false,false,true,true,false,true,true,false,false,true,true,false,true,true
466,15,0.0,122,true,false,false,true,true,false,true,false,false,true,false,true,false,false,false
467,15,0.0,2,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
468,15,0.0,4,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false
469,15,0.0,82,false,true,true,true,false,false,false,false,false,false,true,false,false,true,false
470,15,0.0,163,true,false,false,true,true,false,true,true,false,false,false,true,true,true,false
471,15,0.0,16,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true
472,15,0.0,15,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true
473,15,0.0,145,false,true,true,false,true,false,false,false,false,false,false,false,true,true,true
474,15,0.0,15,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
475,15,0.0,63,true,false,true,false,true,true,true,true,true,false,true,false,true,true,true
476,15,0.0,40,false,false,true,true,false,true,true,true,true,true,true,true,true,false,true
477,15,0.0,107,false,false,false,false,false,true,true,false,false,false,false,true,true,true,true
478,15,0.0,70,false,false,false,true,false,false,true,true,true,false,false,false,false,false,true
479,15,0.0,314,true,true,true,false,false,false,true,true,true,false,true,true,false,true,false
480,15,0.0,12,true,true,true,true,true,false,true,false,true,false,true,false,true,true,true
481,15,0.0,7,false,false,false,false,false,false,true,false,false,true,false,true,false,false,false
482,15,0.0,443,true,false,false,true,false,false,true,true,true,false,true,true,false,false,false
483,15,0.0,182,true,false,false,true,true,false,true,false,false,true,true,true,false,false,false
484,15,0.0,157,true,false,true,true,true,true,false,true,true,false,false,true,true,false,true
485,15,0.0,134,true,false,false,true,false,false,true,true,true,true,false,false,true,true,true
486,15,0.0,3,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
487,15,0.0,168,true,true,false,false,true,true,true,true,true,true,true,false,true,false,false
488,15,0.0,124,true,true,true,true,false,false,true,true,false,true,false,true,false,true,false
489,15,0.0,3,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false
490,15,0.0,42,true,true,true,false,true,true,false,true,true,true,true,false,false,true,true
491,15,0.0,106,true,true,false,true,false,false,true,true,false,true,true,false,true,true,true
492,15,0.0,109,true,true,false,false,false,false,false,false,true,false,true,false,true,false,false
493,15,0.0,81,true,false,true,true,true,true,true,false,true,false,true,false,false,true,true
494,15,0.0,66,false,false,true,false,false,false,false,true,false,false,true,true,true,false,true
495,15,0.0,15,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
496,15,0.0,61,true,true,false,true,true,true,true,false,false,false,false,false,false,true,true
497,15,0.0,16,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true
498,15,0.0,167,true,false,false,false,true,false,true,true,false,false,false,true,false,true,false
499,15,0.0,239,false,false,true,true,true,false,true,false,true,false,false,true,true,true,true
500,15,0.0,15,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true
