KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19
241,20,0.0,0,0.0,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,false,false
242,20,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false
243,20,0.0,0,3.2374682997895647E-4,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
244,20,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true
245,20,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true
246,20,0.0,0,0.0,true,true,true,false,true,true,false,true,true,false,true,true,true,true,false,true,false,true,true,true
247,20,0.0,0,0.0,true,true,false,true,true,false,true,true,true,true,false,true,true,true,true,false,true,false,true,true
248,20,0.0,0,0.0,true,true,false,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false
249,20,0.0,0,3.564154786150713E-4,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false
250,20,0.0,0,1.0382598764470748E-4,true,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,true,false
251,20,0.0,0,0.0,true,true,true,false,true,true,true,true,false,true,false,false,true,false,true,true,true,true,true,true
252,20,0.0,0,0.0,true,false,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true
253,20,0.0,0,0.0,false,true,true,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true
254,20,0.0,0,0.0,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true
255,20,0.0,0,9.812579727210283E-5,true,false,false,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,true,true
256,20,0.0,0,0.0,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,false,true,true
257,20,0.0,0,7.416704701049749E-4,true,false,false,true,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,true
258,20,0.0,0,7.342973339358337E-4,false,true,false,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true
259,20,0.0,0,0.0,false,true,true,true,true,true,true,true,true,false,true,true,true,false,false,false,true,true,true,true
260,20,0.0,0,2.946549590429607E-4,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,false,true,true
261,20,0.0,0,9.006145369781733E-4,true,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,false,false
262,20,0.0,0,0.0,true,false,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,true,true
263,20,0.0,0,0.0,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true
264,20,0.0,0,0.0,true,true,false,true,true,false,true,true,true,true,true,false,false,false,true,true,true,true,true,true
265,20,0.0,0,0.0,true,false,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false
266,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,true
267,20,0.0,0,0.0,true,false,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,false
268,20,0.0,0,5.990893841361131E-4,true,true,true,true,true,true,true,true,true,false,false,true,false,false,true,true,true,true,true,false
269,20,0.0,0,5.041593143433325E-4,false,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false
270,20,0.0,0,0.0,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false,true,true
271,20,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,true,false,false,true
272,20,0.0,0,0.0,false,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false
273,20,0.0,0,0.0,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true
274,20,0.0,0,0.0,true,true,true,true,false,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true
275,20,0.0,0,1.0578092769873591E-4,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,false
276,20,0.0,0,0.0,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true,false
277,20,0.0,0,7.317073170731707E-4,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true
278,20,0.0,0,0.0,false,true,false,true,true,true,true,true,true,false,false,true,false,false,true,true,true,true,true,true
279,20,0.0,0,0.0,true,false,true,true,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,false
280,20,0.0,0,1.8232648596086057E-4,true,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true,false,true,false,true
281,20,0.0,0,0.0,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true
282,20,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,false,true
283,20,0.0,0,0.0,true,true,true,true,true,true,false,true,true,true,true,true,false,false,true,false,false,true,true,true
284,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,false,true,true
285,20,0.0,0,1.6105653084232566E-4,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true,false
286,20,0.0,0,4.38129811604181E-4,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,false
287,20,0.0,0,0.0,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true
288,20,0.0,0,0.0,false,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
289,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,false
290,20,0.0,0,0.0,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true
291,20,0.0,0,0.0,false,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true
292,20,0.0,0,0.0,true,false,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true
293,20,0.0,0,0.0,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,false
294,20,0.0,0,0.0,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true
295,20,0.0,0,3.67357648911047E-4,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,false,true
296,20,0.0,0,2.985223145430121E-4,true,true,false,true,true,false,true,true,true,false,true,true,false,true,false,true,true,true,true,true
297,20,0.0,0,0.0,true,false,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true,true,true,false
298,20,0.0,0,6.379992344009187E-5,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,false,true
299,20,0.0,0,0.0,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,true,false,true
300,20,0.0,0,4.908216354176892E-5,true,true,false,true,true,false,false,true,false,false,true,true,true,true,true,true,true,true,true,true
301,20,0.0,0,2.3866348448687351E-4,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,false
302,20,0.0,0,0.0,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true,true,false,true,false
303,20,0.0,0,0.0,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,true,false,true
304,20,0.0,0,3.7654653039268426E-4,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,false,false
305,20,0.0,0,0.0,false,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
306,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,false,true,true
307,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,false
308,20,0.0,0,0.0010319917440660474,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false
309,20,0.0,0,0.0,false,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,true
310,20,0.0,0,0.0,true,false,true,true,true,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true
311,20,0.0,0,6.305170239596469E-4,true,true,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false
312,20,0.0,0,1.630080417300587E-4,true,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true
313,20,0.0,0,0.0,true,true,true,false,true,false,true,false,true,false,true,true,true,false,true,true,true,true,true,true
314,20,0.0,0,1.6024785000801238E-4,false,true,true,true,true,true,false,false,true,true,true,true,true,false,false,true,true,true,true,true
315,20,0.0,0,0.0,false,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,true
316,20,0.0,0,0.0,true,true,true,true,true,false,true,true,false,true,true,true,false,true,true,true,false,true,false,true
317,20,0.0,0,0.0,true,true,true,true,false,true,true,false,true,false,true,true,true,false,true,false,true,true,true,true
318,20,0.0,0,0.0,false,true,false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true
319,20,0.0,0,1.1801498790346374E-4,true,false,false,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true
320,20,0.0,0,5.796765404904064E-5,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true,false,false,true
321,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,false,true,false,true,false,false,true,true,true,true
322,20,0.0,0,0.0,false,true,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true,true,true,true
323,20,0.0,0,0.0,true,false,true,true,true,true,true,false,true,false,true,true,true,true,false,false,true,true,true,true
324,20,0.0,0,0.0,true,true,true,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true,false
325,20,0.0,0,2.6514649343762427E-4,false,true,true,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true,false
326,20,0.0,0,1.4539814859690787E-4,true,true,true,true,true,true,false,false,false,false,true,true,true,true,true,false,true,true,true,true
327,20,0.0,0,2.0756577240413056E-4,true,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true,true,false,false,true
328,20,0.015625,0,0.0,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true
329,20,0.0,0,0.0,true,true,false,true,true,false,true,true,true,false,false,true,true,true,true,true,true,false,true,true
330,20,0.0,0,0.0,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true
331,20,0.0,0,0.0,true,true,true,true,true,false,true,false,false,true,true,true,true,true,false,false,true,true,true,true
332,20,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,false
333,20,0.0,0,3.6469730123997083E-4,true,true,false,true,true,true,true,true,true,false,false,true,false,true,true,false,true,true,true,false
334,20,0.0,0,4.8712171953966995E-4,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,false,true,true,true,false
335,20,0.015625,0,0.0,true,true,false,true,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true
336,20,0.0,0,0.0,false,true,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true
337,20,0.0,0,3.371354722706074E-4,true,true,false,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false
338,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,false,true,true
339,20,0.0,0,0.0,false,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,false,true,true
340,20,0.0,0,0.0,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false
341,20,0.0,0,6.91085003455425E-4,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,false
342,20,0.0,0,5.428226779252111E-4,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,false
343,20,0.0,0,3.5167043456417983E-4,true,false,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false
344,20,0.0,0,3.528166529460191E-4,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false
345,20,0.0,0,3.1439949696080485E-4,true,true,true,true,false,false,true,false,true,true,true,true,true,true,false,false,true,true,true,true
346,20,0.0,0,5.074138805886002E-4,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,false,false
347,20,0.015625,0,0.0,true,true,false,true,true,true,true,true,false,true,false,false,true,true,true,false,true,true,true,true
348,20,0.0,0,0.0,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true
349,20,0.0,0,0.0,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
350,20,0.0,0,0.0,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,false
351,20,0.0,0,0.0,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,true
352,20,0.0,0,0.0,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true,true,false,true,true
353,20,0.0,0,0.0,true,false,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,true
354,20,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false
355,20,0.0,0,0.0,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,false,true,false,true
356,20,0.0,0,0.0,false,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true
357,20,0.0,0,0.0,true,true,true,true,false,true,true,true,true,false,false,false,true,true,true,true,true,true,true,false
358,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,false,true
359,20,0.0,0,0.0,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,false,true,false,true,true
360,20,0.0,0,0.0,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false
361,20,0.0,0,3.734926902144915E-4,true,true,true,true,true,true,true,true,true,true,false,true,false,false,true,true,false,false,true,true
362,20,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false
363,20,0.0,0,2.553756575923183E-4,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,false,true,false
364,20,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true
365,20,0.0,0,6.032818532818533E-4,true,true,true,true,false,true,true,false,true,false,false,true,true,true,true,true,true,false,true,true
366,20,0.0,0,0.0,false,true,true,true,false,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true
367,20,0.0,0,1.6827462418667264E-4,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,false,true
368,20,0.0,0,5.790052689479474E-5,true,false,true,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,true,false
369,20,0.0,0,0.0,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true
370,20,0.0,0,0.0,false,true,false,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
371,20,0.0,0,6.383997446401022E-4,true,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,false,true,false,true
372,20,0.0,0,1.1070519207350825E-4,false,true,true,false,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true,true
373,20,0.0,0,0.0,true,false,true,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true
374,20,0.0,0,0.0,true,false,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,true,true
375,20,0.0,0,4.7821466524973434E-4,true,true,true,false,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true
376,20,0.0,0,3.541076487252125E-4,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,false,true,true,true,false
377,20,0.0,0,3.1469631805307877E-4,true,true,true,false,false,true,true,false,true,true,true,true,false,false,true,true,true,true,true,false
378,20,0.0,0,1.1600255205614524E-4,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,false
379,20,0.0,0,0.0,true,false,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true
380,20,0.0,0,0.0,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true
381,20,0.0,0,4.999000199960008E-4,true,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,false,false,true,true
382,20,0.0,0,0.0,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true,true,true,false,true
383,20,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,false,true,true,true
384,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false,false,true
385,20,0.0,0,2.121790791427965E-4,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true
386,20,0.0,0,0.0,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false,true,true,true,true,true
387,20,0.0,0,0.0,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false
388,20,0.0,0,0.0,true,true,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,true,false,false
389,20,0.0,0,3.8055887789496573E-4,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,false
390,20,0.0,0,6.619328439042003E-4,true,true,true,true,true,true,true,true,true,true,false,false,true,false,false,true,true,true,true,false
391,20,0.0,0,0.0,false,true,false,true,true,false,true,true,true,true,true,true,true,false,false,true,true,true,true,true
392,20,0.0,0,3.8966822533956805E-4,true,false,true,true,false,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true
393,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,true,true,false,false,false,true,false,true,true,true,true
394,20,0.0,0,2.6227215106875904E-4,true,true,false,false,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,false
395,20,0.0,0,0.0,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false
396,20,0.0,0,2.3014959723820482E-4,true,true,true,false,true,true,true,true,false,true,true,true,true,true,false,false,true,false,true,true
397,20,0.0,0,4.0059516996680784E-4,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,false,false,true
398,20,0.0,0,8.277232093587904E-4,false,false,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,false
399,20,0.0,0,0.0,true,true,true,true,true,true,false,false,true,false,true,true,true,true,true,true,true,false,true,true
400,20,0.0,0,1.665833749791771E-4,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false,false,false,true,true
401,20,0.0,0,5.472555135992995E-5,true,true,false,false,true,true,false,true,true,true,true,true,true,true,true,true,false,false,true,true
402,20,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,false,false,true,true
403,20,0.0,0,4.544995455004545E-4,true,true,true,false,true,true,true,true,true,true,true,false,true,false,false,true,true,false,true,true
404,20,0.0,0,0.0,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,true,true
405,20,0.0,0,0.0,true,true,false,true,false,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true
406,20,0.0,0,0.0,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
407,20,0.0,0,4.820309570992448E-4,true,true,true,true,true,true,false,false,true,true,false,true,true,false,false,true,true,true,true,true
408,20,0.0,0,1.1503508570113885E-4,true,true,true,true,true,false,true,true,false,false,true,true,false,true,true,true,false,true,true,true
409,20,0.0,0,0.0,true,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,false,true,true,false
410,20,0.0,0,0.0012147154095326239,false,false,false,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true
411,20,0.0,0,4.7925874647212314E-4,false,true,false,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true
412,20,0.0,0,5.628729032984353E-4,false,false,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true
413,20,0.0,0,0.0,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,false
414,20,0.0,0,0.0,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false
415,20,0.0,0,3.536901674133459E-4,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,false,false,true,true,true
416,20,0.0,0,0.0,true,true,true,true,false,true,true,true,true,true,true,true,false,true,false,true,true,false,true,false
417,20,0.015625,0,3.346533548998829E-4,true,true,false,true,true,true,true,true,false,true,false,true,true,false,true,true,true,false,false,true
418,20,0.0,0,1.7556179775280898E-4,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,false,true
419,20,0.0,0,0.0,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,false,true,true
420,20,0.0,0,0.0,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true,false
421,20,0.0,0,1.3514426650449354E-4,true,true,false,true,true,true,true,true,true,true,true,false,false,false,true,true,true,true,true,true
422,20,0.0,0,0.0,false,true,true,true,true,true,true,true,false,true,true,false,true,false,true,false,true,true,true,true
423,20,0.0,0,0.0,false,true,true,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false
424,20,0.0,0,0.0,true,true,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true,false,true,false
425,20,0.0,0,7.611894854359078E-4,false,false,true,false,true,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true
426,20,0.0,0,0.0,false,true,true,true,true,false,true,true,false,true,true,false,true,true,false,true,true,true,true,true
427,20,0.0,0,6.173982836327716E-5,false,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true
428,20,0.0,0,1.7851829812555786E-4,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true
429,20,0.0,0,2.9408881482207626E-4,true,false,false,true,false,true,false,true,true,true,true,true,false,true,true,true,true,true,false,true
430,20,0.0,0,0.0,true,false,true,true,true,true,true,true,true,false,true,true,true,false,false,true,true,false,true,true
431,20,0.0,0,3.159757330637007E-4,true,true,true,true,true,true,true,true,true,false,true,false,false,true,false,true,true,true,true,true
432,20,0.0,0,0.0,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true,true,false,true,false,true
433,20,0.0,0,0.0,true,true,false,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true
434,20,0.0,0,0.0,false,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true,true,false,true
435,20,0.0,0,4.971414367387522E-5,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,false,false,true
436,20,0.0,0,0.0,true,true,false,true,true,true,true,true,false,true,false,true,false,true,true,true,true,true,false,true
437,20,0.0,0,2.213491229041005E-4,false,true,true,false,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true
438,20,0.0,0,0.0,true,true,false,true,true,true,true,true,false,true,true,true,false,false,false,true,true,true,true,true
439,20,0.0,0,0.0,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,false
440,20,0.0,0,5.100595069424766E-4,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,false,false
441,20,0.0,0,0.0,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true,false
442,20,0.0,0,1.1241007194244605E-4,true,true,false,true,true,true,true,false,true,true,false,true,false,true,true,true,true,false,true,true
443,20,0.0,0,4.7855476461087517E-4,true,true,false,false,true,true,true,false,true,false,true,false,true,true,true,true,true,true,true,true
444,20,0.0,0,8.646491519787163E-4,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,false,true,true,true,false
445,20,0.0,0,0.0,false,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,false,true
446,20,0.0,0,0.0,true,true,false,true,true,true,false,true,true,true,true,false,true,false,true,false,true,true,true,true
447,20,0.0,0,1.563640154279162E-4,true,true,true,false,false,true,true,true,true,false,false,true,true,true,true,true,true,true,true,false
448,20,0.0,0,0.0,true,true,true,true,false,true,false,false,true,true,true,false,true,true,true,true,true,true,false,true
449,20,0.0,0,0.0,true,true,true,false,false,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true
450,20,0.0,0,0.0,true,true,true,true,true,true,true,false,true,false,true,false,true,true,true,false,true,true,false,true
451,20,0.0,0,0.0,true,true,true,true,false,true,true,true,false,true,true,true,true,true,true,false,true,false,false,true
452,20,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false,false,true,true,true
453,20,0.0,0,3.9152077856703394E-4,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true
454,20,0.0,0,0.0,false,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true
455,20,0.0,0,2.582377853527528E-4,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,false,true
456,20,0.0,0,4.319887682920244E-4,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,false,false,true,true,true
457,20,0.0,0,5.744155321959906E-5,true,false,true,true,true,true,false,true,false,true,true,true,false,false,true,true,true,false,true,true
458,20,0.0,0,0.0,true,false,false,true,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true
459,20,0.0,0,0.0,false,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true
460,20,0.0,0,0.0,true,false,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false
461,20,0.0,0,0.0,true,true,true,true,true,false,true,true,true,true,true,false,true,true,true,false,false,true,false,true
462,20,0.0,0,0.0,true,true,true,true,true,false,true,true,false,false,true,true,true,true,true,false,true,true,true,true
463,20,0.0,0,4.19639110365086E-4,true,false,true,true,true,true,false,true,true,true,true,false,true,true,false,true,true,true,false,true
464,20,0.0,0,5.674402769108551E-5,false,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
465,20,0.0,0,0.0,true,true,true,true,true,true,false,false,true,true,false,true,true,false,true,true,true,true,true,false
466,20,0.0,0,0.0,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false
467,20,0.0,0,0.0,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false
468,20,0.0,0,6.054734802615645E-4,false,true,true,true,true,true,true,true,false,false,true,false,true,false,true,true,true,true,true,true
469,20,0.015625,0,5.873558308415207E-4,true,true,true,true,false,true,false,true,false,true,true,false,true,true,true,true,true,false,true,true
470,20,0.0,0,5.542929992794192E-4,true,true,true,false,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,false
471,20,0.0,0,0.0,false,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true
472,20,0.0,0,1.2014176728539677E-4,true,true,false,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,false,true
473,20,0.0,0,5.992329817833174E-4,true,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,false,true,true,false
474,20,0.0,0,0.0,true,true,true,true,true,true,true,false,true,false,true,true,true,true,false,true,false,true,true,true
475,20,0.0,0,0.0,true,true,true,true,false,true,true,false,true,true,false,true,false,true,true,true,true,true,true,true
476,20,0.0,0,0.0,true,true,true,false,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true
477,20,0.0,0,6.429489927132448E-4,true,true,false,true,true,true,true,true,true,true,true,false,true,false,true,true,false,true,false,true
478,20,0.0,0,5.64461503725446E-4,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true,false,true,false
479,20,0.0,0,3.086260994804794E-4,false,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true,false,true,false,true
480,20,0.0,0,0.0,false,true,true,false,true,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true
481,20,0.0,0,0.0,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true
482,20,0.0,0,4.995504046358277E-5,false,true,true,false,true,false,false,true,true,true,true,true,true,true,true,false,true,true,true,true
483,20,0.0,0,6.931036189910391E-4,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,false,false,true,false
