KnapsackId,NumberOfItems,CpuTime,NodesVisited,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26
212,27,0.0,412,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,false,true,false,true,false,false,true
213,27,0.0,27,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
214,27,0.0,2924,true,true,true,true,true,true,false,true,false,true,true,false,false,false,false,true,true,true,true,false,false,true,false,true,true,true,true
215,27,0.0,2605,false,false,true,false,false,true,true,true,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,true,false,false,false
216,27,0.0,1204,true,false,true,false,true,true,false,true,false,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false
217,27,0.0,1513,true,false,true,true,false,false,false,false,true,false,false,true,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true
218,27,0.0,6851,true,false,true,true,true,false,false,false,true,false,true,true,false,false,true,false,false,false,true,false,false,false,false,false,true,false,true
219,27,0.0,50,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,true
220,27,0.0,968,true,true,true,false,true,true,false,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false
221,27,0.0,4197,false,true,false,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,false,true,true,false,true,false,true,false
222,27,0.0,1639,false,true,true,false,true,true,false,false,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false
223,27,0.0,1158,false,true,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false,true,false,false,false,true,false,false,false,true
224,27,0.0,11117,false,false,true,true,false,true,true,true,true,true,false,true,true,true,false,false,false,true,true,true,false,false,true,false,false,true,false
225,27,0.0,2735,true,true,true,false,true,true,true,true,true,true,false,false,false,false,false,true,true,true,false,true,true,true,true,false,true,false,true
226,27,0.0,9897,false,false,true,false,false,true,false,true,false,true,true,true,true,false,false,true,true,true,true,false,false,false,false,false,true,true,true
227,27,0.0,12581,false,false,true,false,false,false,true,false,false,true,false,false,false,true,true,false,false,false,true,true,false,false,true,false,true,false,true
228,27,0.0,9675,true,true,true,false,false,false,true,false,true,true,true,false,true,false,false,false,false,false,false,true,false,true,false,true,true,true,false
229,27,0.0,776,false,true,true,false,false,true,false,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true,true,false,true,true,true
230,27,0.0,8938,false,true,false,false,false,true,false,true,false,false,true,false,false,false,false,false,true,true,true,true,false,true,true,false,false,true,false
231,27,0.0,2,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false
232,27,0.0,6012,true,true,false,false,false,true,false,true,false,true,true,true,false,false,true,false,false,true,true,false,true,false,false,false,false,false,false
233,27,0.0,79,true,false,false,false,false,false,false,true,false,true,false,true,false,false,false,false,false,false,true,true,false,false,false,false,true,false,false
234,27,0.0,6,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
235,27,0.0,24,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false
236,27,0.0,26,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true
237,27,0.0,28,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true
238,27,0.0,7745,false,false,true,true,true,false,false,true,false,false,true,false,false,false,false,true,true,true,true,false,false,true,false,false,false,false,false
239,27,0.0,12633,true,true,true,true,false,true,true,false,false,false,true,true,true,true,false,false,true,true,false,true,false,false,false,true,true,true,true
240,27,0.0,2963,false,false,false,true,true,false,true,true,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,true
241,27,0.015625,13551,false,true,false,true,true,false,false,true,true,true,true,true,true,false,false,false,true,false,true,true,false,false,false,false,true,false,true
242,27,0.0,10124,false,false,false,false,false,true,true,false,true,false,false,true,true,true,false,false,true,false,false,false,false,false,true,true,true,false,true
243,27,0.0,573,true,true,false,true,true,false,true,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,true
244,27,0.0,265,true,true,true,false,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,false,true,false,true,false,true,false,true
245,27,0.0,207,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true
246,27,0.0,7308,true,true,true,true,false,true,true,false,true,false,true,false,false,true,true,false,true,true,false,false,true,true,false,true,true,true,true
247,27,0.0,27,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
248,27,0.0,4811,false,true,false,true,true,false,false,false,true,true,false,true,true,true,false,true,true,true,false,false,true,false,true,true,false,false,true
249,27,0.0,5473,false,false,false,false,false,true,true,false,true,true,true,false,false,false,true,false,false,false,false,true,true,false,true,true,true,false,true
250,27,0.0,1344,false,true,false,false,false,false,true,true,false,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,true,true
251,27,0.0,2563,true,false,false,true,true,false,true,true,true,true,true,true,false,false,false,false,false,false,true,false,true,true,true,true,true,true,true
252,27,0.0,1150,false,false,true,false,false,true,false,false,false,false,true,false,false,false,false,false,true,true,false,false,false,false,true,false,false,false,true
253,27,0.0,500,true,true,true,true,false,true,true,false,true,true,true,true,false,true,true,false,true,true,false,true,true,true,false,false,true,true,true
254,27,0.0,137,true,false,true,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false
255,27,0.0,4476,true,true,false,false,true,true,false,true,false,false,true,true,true,false,true,false,true,false,true,true,true,true,false,true,true,false,true
256,27,0.0,105,false,true,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,false,false,false,true,false,false,false,false,false
257,27,0.0,129,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true,true,true
258,27,0.0,3404,false,true,false,true,true,false,false,false,true,false,true,true,true,false,true,true,true,false,true,false,true,false,true,true,false,true,false
259,27,0.0,7684,false,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false
260,27,0.0,22490,true,true,true,true,true,true,false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,false,false,true,true
261,27,0.0,950,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false,false,false,true,true,false,false,true
262,27,0.0,7,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
263,27,0.0,3636,true,true,true,true,true,true,false,true,false,true,true,false,true,true,false,true,true,true,true,false,true,false,false,true,false,true,true
264,27,0.0,4574,true,true,true,false,false,false,false,true,true,false,false,false,true,true,false,true,false,true,false,false,true,true,true,false,false,false,true
265,27,0.0,34,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,false
266,27,0.0,28,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true
267,27,0.0,1026,true,false,false,true,true,true,false,false,false,false,false,false,true,true,true,true,false,true,true,true,false,true,true,false,true,true,true
268,27,0.0,6318,true,false,true,true,false,true,false,true,true,false,false,true,true,false,true,true,true,false,false,true,false,false,true,true,false,true,true
269,27,0.0,16447,false,true,false,false,false,false,true,true,false,false,false,false,false,true,true,false,false,false,false,true,true,true,true,true,true,false,true
270,27,0.0,6220,true,true,true,true,true,true,true,true,false,false,true,true,false,false,true,true,true,true,true,false,true,false,false,false,true,true,false
271,27,0.015625,8307,false,false,false,false,true,false,true,true,true,true,true,true,false,true,true,true,false,true,false,true,false,true,false,false,true,true,true
272,27,0.0,1361,true,false,false,true,false,false,true,false,false,true,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true,true,true
273,27,0.0,34953,true,true,true,false,false,false,true,true,false,true,false,true,true,true,false,true,true,true,false,false,true,false,true,false,false,true,true
274,27,0.0,25,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
275,27,0.0,99,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,false,false,true,true,false,true,true,true,false,true,true
276,27,0.0,25,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
277,27,0.015625,25667,false,true,true,false,false,true,true,false,true,false,false,false,false,false,true,true,false,true,true,false,false,false,true,false,true,false,true
278,27,0.0,856,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,false,false,false,true
279,27,0.0,27,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
280,27,0.015625,4482,true,false,false,false,true,true,true,false,false,false,false,false,false,false,true,false,false,false,true,false,true,true,false,false,true,false,false
281,27,0.0,10630,false,false,true,false,false,true,false,true,false,false,false,true,true,true,false,false,false,false,false,false,false,true,true,true,false,true,true
282,27,0.0,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
283,27,0.0,2964,false,false,false,false,true,true,false,false,true,true,true,false,false,false,false,false,false,true,false,false,true,false,false,false,true,false,false
284,27,0.0,27,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
285,27,0.0,81,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,true,true
286,27,0.0,2548,false,true,true,false,false,false,true,true,true,false,true,true,true,false,true,false,false,false,false,true,true,true,false,false,false,true,true
287,27,0.0,44,true,true,true,true,true,true,true,true,true,false,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true
288,27,0.015625,47185,true,true,false,true,false,true,true,true,true,false,false,false,false,true,false,true,true,false,true,false,true,true,true,true,false,false,false
289,27,0.0,20920,false,true,true,false,true,true,false,true,false,true,true,false,true,true,false,true,false,true,false,false,true,false,true,true,false,true,false
290,27,0.0,3390,false,true,false,false,true,true,false,false,false,false,false,true,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false
291,27,0.015625,20938,true,true,true,true,false,true,true,false,false,false,false,false,true,true,true,true,true,false,false,true,true,false,false,true,false,false,false
292,27,0.0,2200,false,true,true,false,false,true,true,false,true,true,true,true,false,true,true,true,false,false,false,true,true,false,true,true,true,true,true
293,27,0.0,26460,true,true,false,false,true,true,false,true,false,false,true,true,true,false,false,false,true,true,true,true,false,false,true,true,true,true,true
294,27,0.0,106,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false
295,27,0.0,8870,true,true,false,false,true,false,true,true,true,false,false,false,false,false,false,false,false,false,true,true,false,true,true,false,false,false,true
296,27,0.0,25,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true
297,27,0.0,1411,true,false,false,true,false,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,true,true,false,false
298,27,0.0,150,false,false,false,false,true,false,true,true,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false
299,27,0.0,14017,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false,true,true,true,false,true,true,false,true
300,27,0.0,87,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,false,true
301,27,0.0,31,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false
302,27,0.0,51,true,true,true,true,true,true,true,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,false,true,true,false,true
303,27,0.0,4258,false,true,false,false,true,false,false,true,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,true
304,27,0.0,2363,false,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,false,true
305,27,0.0,505,true,true,true,true,true,false,true,false,false,true,false,true,false,true,true,true,true,false,false,false,true,true,true,false,true,true,true
306,27,0.0,3050,true,true,false,true,true,true,false,true,false,false,true,false,true,true,false,true,true,true,true,false,false,true,true,true,false,false,false
307,27,0.0,8759,false,false,false,true,true,false,true,true,true,true,true,false,true,true,false,true,true,true,false,true,false,false,false,false,false,false,false
308,27,0.0,5705,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,true,false,true,false,true
309,27,0.0,1046,true,true,false,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,false,true,true,false,false,false,true,true
310,27,0.0,6956,true,true,false,false,false,false,false,true,true,true,true,false,false,true,true,false,false,true,false,false,true,false,false,false,false,false,true
311,27,0.0,4140,true,false,false,true,true,false,true,false,true,false,true,true,true,true,false,true,true,true,false,false,true,true,true,false,false,false,false
312,27,0.0,3610,true,false,false,true,false,false,false,false,false,true,false,true,true,false,true,true,true,true,false,true,true,false,true,true,true,false,false
313,27,0.0,38,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true
314,27,0.0,88,true,true,true,false,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true
315,27,0.0,3931,false,false,true,false,false,false,false,true,false,false,false,true,false,true,false,false,true,true,false,true,false,true,true,true,true,false,true
316,27,0.0,5389,false,true,true,true,false,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true,false,false,false,false,false,false,true
317,27,0.0,551,true,true,true,false,true,true,true,true,true,false,true,false,true,true,false,true,true,false,false,true,false,false,true,true,true,true,false
318,27,0.0,120,true,false,true,false,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true,true,true,true,false,true,true
319,27,0.0,3734,true,false,true,false,false,true,true,true,true,false,true,true,true,false,true,true,false,true,false,false,true,true,true,false,true,true,true
320,27,0.0,12,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
321,27,0.015625,31888,false,false,false,true,true,false,false,false,false,false,true,false,false,true,false,true,true,false,false,true,false,true,false,true,true,false,false
322,27,0.0,402,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true,true,false,true,true
323,27,0.0,27,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true
324,27,0.0,4918,false,true,false,false,true,true,true,true,true,false,false,false,true,true,true,false,false,true,false,false,true,false,false,true,false,false,true
325,27,0.0,275,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,false,true,false,true,false,true
326,27,0.0,2245,true,true,true,true,true,true,true,true,false,false,false,true,true,false,true,true,false,true,true,true,true,true,true,false,true,true,true
327,27,0.0,213,false,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false
328,27,0.0,1962,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,false,false,false,false,false,true,true,false,true,true,true
329,27,0.0,14,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,false
330,27,0.0,130,true,true,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false,false,false,true,false,true,true,true,true,true,true
331,27,0.0,21,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true
332,27,0.0,1837,false,true,true,true,true,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,true
333,27,0.0,298,true,false,false,true,true,true,true,true,true,true,true,false,true,false,false,true,true,true,true,false,true,true,true,true,true,true,true
334,27,0.015625,21875,false,false,false,false,true,false,true,false,true,false,true,true,false,false,false,false,false,true,false,true,false,false,true,true,true,true,false
335,27,0.0,4746,true,true,false,false,false,true,true,false,true,true,false,false,false,false,false,true,false,false,false,false,true,true,false,true,false,true,false
336,27,0.0,11698,false,false,true,false,false,false,false,true,false,true,true,true,false,true,true,false,false,false,false,true,true,true,false,false,false,true,false
337,27,0.0,29,true,false,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
338,27,0.015625,17520,true,false,false,true,true,false,true,false,false,true,true,false,false,false,true,false,false,false,false,true,false,false,true,false,false,true,false
339,27,0.0,1842,false,false,true,true,false,false,false,true,true,false,false,false,true,false,true,true,true,false,false,false,true,false,true,false,false,true,true
340,27,0.0,447,false,true,false,false,false,false,false,false,true,false,false,false,true,true,true,false,false,true,true,true,false,false,false,false,true,false,false
341,27,0.0,73,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false
342,27,0.0,569,true,true,true,false,true,false,true,false,true,true,false,true,true,false,true,true,false,true,true,false,true,false,false,true,false,false,true
343,27,0.0,114,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true
344,27,0.0,2727,true,true,true,true,true,false,false,false,false,true,false,true,false,true,true,false,false,true,true,false,false,false,false,false,false,true,false
345,27,0.0,901,false,true,true,false,true,false,false,false,false,false,false,true,false,false,true,true,false,false,true,false,false,false,false,false,false,true,true
346,27,0.0,159,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true
347,27,0.0,26,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,false,true,true
348,27,0.0,584,false,true,false,true,true,true,false,true,false,false,true,true,true,false,true,true,true,false,false,true,true,false,false,true,true,true,true
349,27,0.0,44,true,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true
350,27,0.0,461,true,true,true,true,true,true,false,true,true,true,true,false,false,true,true,false,true,true,true,false,true,false,false,true,true,true,true
351,27,0.0,1259,true,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true
352,27,0.0,4081,true,true,false,true,false,false,false,false,false,true,true,false,true,true,true,false,true,true,true,true,true,false,false,true,true,true,true
353,27,0.0,51,true,false,true,true,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true
354,27,0.0,32,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true
355,27,0.0,33,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,false,true
356,27,0.0,26,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true
357,27,0.0,977,true,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,false,false
358,27,0.0,2815,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false
359,27,0.0,7270,true,false,true,false,true,false,true,false,false,false,false,true,false,true,true,false,true,false,false,false,true,true,true,false,true,true,false
360,27,0.0,740,true,true,false,true,true,false,true,true,true,true,true,false,true,false,true,true,true,true,false,false,true,false,true,true,true,true,true
361,27,0.0,7720,false,true,false,true,true,true,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false
362,27,0.0,14061,false,false,false,true,false,true,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,true,true,true,true,true
363,27,0.0,107,true,true,false,true,true,true,true,true,false,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,true,true
364,27,0.0,7361,false,false,false,false,true,true,false,true,true,false,true,false,false,false,true,false,true,true,true,false,false,false,false,true,true,true,false
365,27,0.0,28,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,false
366,27,0.0,6236,true,false,false,false,false,true,true,true,true,false,false,false,true,false,true,false,false,true,false,true,true,false,true,false,false,false,true
367,27,0.0,25,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,true
368,27,0.0,16443,true,false,true,false,false,true,true,false,false,true,true,false,true,true,false,true,true,true,false,true,false,true,true,true,true,false,true
369,27,0.0,2291,true,true,false,true,true,false,false,true,false,false,true,true,false,false,true,false,false,false,true,false,true,true,false,false,true,true,false
370,27,0.0,6,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false
371,27,0.0,303,true,true,true,true,false,false,true,true,true,true,true,true,false,true,false,true,true,true,true,true,true,true,false,true,true,true,true
372,27,0.0,27,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,false,true,true
373,27,0.0,230,true,false,false,true,true,true,true,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true
374,27,0.0,46,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false,true,true,false,true
375,27,0.0,80,true,true,true,false,false,true,true,true,false,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,false
376,27,0.0,2030,false,true,false,true,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,true,false,true,true,false,false,true,false
377,27,0.0,32,true,true,true,false,true,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,true,true,false,true,true,true,true
378,27,0.0,6833,true,true,true,false,true,true,true,false,true,false,true,true,false,true,false,true,false,true,true,true,true,false,true,true,false,true,true
379,27,0.0,82,true,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,false
380,27,0.0,135,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,true,false,false,false,true,false,false,false,false,false,false
381,27,0.0,43,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false,false,true
382,27,0.0,33,true,true,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
383,27,0.0,26,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
384,27,0.0,4748,false,true,false,false,true,false,true,false,true,true,true,false,true,true,true,true,false,true,true,true,true,true,true,false,true,false,true
385,27,0.0,7660,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,true,true,true,false,false,false,true
386,27,0.0,99,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false
387,27,0.0,829,true,true,true,false,true,false,false,true,true,false,false,false,true,true,false,true,false,true,true,true,true,true,true,true,true,true,true
388,27,0.0,672,true,true,true,true,false,false,false,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true
389,27,0.0,6318,false,false,true,true,true,true,false,false,true,true,false,false,false,true,false,true,true,false,false,false,false,true,true,false,true,false,false
390,27,0.0,27,true,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
391,27,0.0,27,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
392,27,0.0,12,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true
393,27,0.0,380,true,true,true,true,true,true,true,false,false,true,true,true,true,false,true,true,false,true,true,true,true,true,true,false,true,false,false
394,27,0.0,26,true,true,true,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true
395,27,0.0,120,true,true,false,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false,true,true,false,true,false
396,27,0.0,403,true,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,true,true,true,true,false,true,false,true,false,false
397,27,0.0,932,true,true,true,false,true,false,true,false,false,false,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,false
398,27,0.0,28135,true,false,false,true,true,true,false,false,false,true,true,false,false,false,false,true,true,false,true,true,false,false,false,true,true,true,true
399,27,0.0,2703,true,true,false,true,true,true,true,false,false,false,true,false,false,false,false,false,true,true,true,true,true,false,true,true,false,true,true
400,27,0.0,514,true,true,true,true,true,true,true,true,true,true,true,false,true,true,false,false,false,true,false,true,true,true,false,true,true,false,false
401,27,0.0,66,true,true,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true
402,27,0.0,1214,false,false,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,false,false,false,false,true,false,true,true,true
403,27,0.0,84,false,true,true,true,true,true,true,true,true,true,true,false,true,true,false,true,true,true,true,true,true,true,true,false,true,true,true
404,27,0.0,7796,true,true,false,true,true,false,false,false,false,true,false,false,true,false,false,false,false,false,true,false,true,true,false,false,false,true,true
405,27,0.015625,17271,true,false,false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,true,true,false,true,false,true,false,false,true
406,27,0.0,3160,false,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,false,false,true,false,true
407,27,0.0,4933,false,true,false,false,false,false,true,false,true,false,true,true,true,true,false,false,true,true,false,false,false,true,true,false,true,true,false
408,27,0.0,133,false,true,false,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false
409,27,0.0,1326,false,false,false,false,false,true,false,true,false,true,true,false,false,true,false,false,false,false,true,false,true,false,false,true,true,false,true
410,27,0.0,847,false,false,false,false,true,false,true,true,true,true,true,true,true,false,true,true,true,true,true,true,false,false,true,true,false,false,true
411,27,0.0,3,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false
412,27,0.0,371,false,true,true,true,false,false,true,false,false,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true
413,27,0.0,3246,true,false,false,true,false,true,true,false,true,false,false,false,false,false,false,true,false,false,false,true,true,false,true,false,true,false,false
414,27,0.015625,9568,true,true,true,true,true,true,false,false,false,true,false,true,true,false,false,false,true,true,true,true,false,true,true,false,true,true,false
415,27,0.0,27,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,true,true,true,true,true,true,true,true,true
416,27,0.0,1134,false,false,true,false,true,false,false,false,true,false,false,false,false,false,true,true,true,true,true,true,true,false,true,false,true,false,false
417,27,0.0,8044,true,false,false,false,false,true,true,false,true,false,true,false,true,true,true,true,true,true,false,true,false,true,true,true,false,true,true
418,27,0.0,1028,false,true,false,true,false,false,false,false,false,true,true,true,false,false,true,true,false,true,true,false,true,true,true,true,false,true,true
419,27,0.0,5,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false
420,27,0.015625,20869,false,true,true,false,true,false,false,false,true,false,false,true,true,false,true,true,true,false,true,true,false,false,true,false,true,true,true
421,27,0.0,10777,false,true,true,true,false,false,true,false,true,false,true,true,true,false,true,false,true,false,true,false,true,true,false,true,false,false,true
422,27,0.015625,2975,false,true,true,false,true,false,false,true,false,true,true,true,false,false,false,true,true,false,false,true,true,false,true,true,false,false,true
423,27,0.0,2397,true,false,true,false,false,true,true,false,false,true,false,false,true,false,false,true,true,true,true,true,true,false,true,false,true,false,false
424,27,0.0,10965,true,true,true,false,true,false,true,true,false,false,false,true,true,true,false,false,true,true,true,true,false,true,false,true,false,false,false
425,27,0.0,2414,false,true,false,true,false,true,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,true,false,false,false,true,true
